Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
4558609924,5/4/2016,5232,3.4600000381,3.4600000381,0.0,0.0,0.0,3.4600000381,0.0,0,0,252,1188,1842
4558609924,4/29/2016,7833,5.1799998283,5.1799998283,0.0,1.0199999809,1.8500000238,2.3099999428,0.0,15,29,197,1096,1918
4445114986,4/20/2016,2072,1.3899999857,1.3899999857,0.0,0.0,0.0,1.3899999857,0.0,0,0,137,841,1974
4445114986,4/21/2016,3809,2.5599999428,2.5599999428,0.0,0.0,0.0,2.5399999619,0.0,0,0,215,756,2150
4445114986,4/27/2016,7243,5.0300002098,5.0300002098,0.0,2.6199998856,0.0299999993,2.3800001144,0.0,32,1,194,839,2361
4445114986,5/12/2016,768,0.5199999809,0.5199999809,0.0,0.0,0.0,0.5199999809,0.0,0,0,58,380,1212
4558609924,4/23/2016,6890,4.5500001907,4.5500001907,0.0,0.3400000036,0.200000003,4.0100002289,0.0,5,5,308,1122,2085
4558609924,4/24/2016,8563,5.6599998474,5.6599998474,0.0,0.0,0.0,5.6500000954,0.0,0,0,395,1045,2173
4558609924,4/28/2016,9451,6.25,6.25,0.0,0.0199999996,0.2700000107,5.9499998093,0.0,1,11,367,985,2185
1503960366,4/16/2016,12669,8.1599998474,8.1599998474,0.0,2.7100000381,0.4099999964,5.0399999619,0.0,36,10,221,773,1863
1503960366,4/22/2016,12764,8.1300001144,8.1300001144,0.0,4.7600002289,1.1200000048,2.2400000095,0.0,66,27,130,1217,1827
1503960366,4/23/2016,14371,9.0399999619,9.0399999619,0.0,2.8099999428,0.8700000048,5.3600001335,0.0,41,21,262,732,1949
1503960366,4/25/2016,15355,9.8000001907,9.8000001907,0.0,5.2899999619,0.5699999928,3.9400000572,0.0,73,14,216,814,2013
1503960366,5/1/2016,10602,6.8099999428,6.8099999428,0.0,2.2899999619,1.6000000238,2.9200000763,0.0,33,35,246,730,1820
1503960366,5/11/2016,12770,8.1300001144,8.1300001144,0.0,2.5599999428,1.0099999905,4.5500001907,0.0,36,23,251,669,1783
1624580081,4/18/2016,10536,7.4099998474,7.4099998474,0.0,2.1500000954,0.6200000048,4.6199998856,0.0099999998,17,7,202,1214,1604
1624580081,4/20/2016,4974,3.2300000191,3.2300000191,0.0,0.0,0.0,3.2300000191,0.0,0,0,151,1289,1446
1624580081,5/10/2016,2969,1.9299999475,1.9299999475,0.0,0.0,0.0,1.9199999571,0.0099999998,0,0,139,1301,1393
1644430081,4/19/2016,11256,8.1800003052,8.1800003052,0.0,0.3600000143,2.5299999714,5.3000001907,0.0,5,58,278,1099,3300
1644430081,4/21/2016,1223,0.8899999857,0.8899999857,0.0,0.0,0.0,0.8799999952,0.0099999998,0,0,38,1402,2140
1644430081,4/26/2016,9919,7.2100000381,7.2100000381,0.0,0.8000000119,1.7200000286,4.6900000572,0.0,11,41,223,1165,3123
1844505072,4/12/2016,6697,4.4299998283,4.4299998283,0.0,0.0,0.0,4.4299998283,0.0,0,0,339,1101,2030
1844505072,4/13/2016,4929,3.2599999905,3.2599999905,0.0,0.0,0.0,3.2599999905,0.0,0,0,248,1192,1860
1844505072,4/15/2016,3844,2.5399999619,2.5399999619,0.0,0.0,0.0,2.5399999619,0.0,0,0,176,527,1725
1844505072,4/22/2016,5372,3.5499999523,3.5499999523,0.0,0.0,0.0,3.5499999523,0.0,0,0,220,1220,1827
1844505072,5/9/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1347
1927972279,4/14/2016,2163,1.5,1.5,0.0,0.0,0.400000006,1.1000000238,0.0,0,9,88,1292,2383
1927972279,4/22/2016,149,0.1000000015,0.1000000015,0.0,0.0,0.0,0.1000000015,0.0,0,0,10,1430,2093
1927972279,4/25/2016,152,0.1099999994,0.1099999994,0.0,0.0,0.0,0.1099999994,0.0,0,0,12,1303,2100
1927972279,4/29/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063
1927972279,5/11/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2063
1927972279,5/12/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,966,1383
2022484408,4/29/2016,10245,7.1900000572,7.1900000572,0.0,0.4799999893,1.2100000381,5.5,0.0,21,40,281,1098,2611
2022484408,5/3/2016,12183,8.7399997711,8.7399997711,0.0,3.9900000095,0.4600000083,4.2800002098,0.0,72,14,250,1104,2752
2022484408,5/6/2016,10227,7.1799998283,7.1799998283,0.0,1.8700000048,0.6700000167,4.6399998665,0.0,24,17,295,1104,2498
2022484408,5/11/2016,13272,9.3199996948,9.3199996948,0.0,4.1799998283,1.1499999762,3.9900000095,0.0,58,25,224,1133,2544
2026352035,4/15/2016,3821,2.3699998856,2.3699998856,0.0,0.0,0.0,2.3699998856,0.0,0,0,188,687,1444
2026352035,5/6/2016,8198,5.0799999237,5.0799999237,0.0,0.0,0.0,5.0799999237,0.0,0,0,383,511,1736
2320127002,4/21/2016,3404,2.2899999619,2.2899999619,0.0,0.0599999987,0.4199999869,1.8099999428,0.0,1,10,127,1302,1610
2320127002,4/24/2016,4165,2.8099999428,2.8099999428,0.0,0.0,0.0,2.7999999523,0.0,0,0,204,1236,1725
2320127002,4/25/2016,3588,2.4200000763,2.4200000763,0.0,0.2300000042,0.200000003,1.9900000095,0.0,3,5,152,1280,1654
2320127002,5/4/2016,1201,0.8100000024,0.8100000024,0.0,0.0,0.0,0.8100000024,0.0,0,0,52,1388,1426
2320127002,5/6/2016,4878,3.2899999619,3.2899999619,0.0,0.0,0.0,3.2899999619,0.0,0,0,204,1236,1742
2347167796,4/13/2016,10352,7.0100002289,7.0100002289,0.0,1.6599999666,1.9400000572,3.4100000858,0.0,19,32,195,676,2038
2347167796,4/14/2016,10129,6.6999998093,6.6999998093,0.0,0.0199999996,2.7400000095,3.9400000572,0.0,1,48,206,705,2010
2347167796,4/20/2016,10999,7.2699999809,7.2699999809,0.0,0.6800000072,1.8099999428,4.7800002098,0.0,11,43,269,1011,2198
2873212765,4/20/2016,9202,6.3000001907,6.3000001907,0.0,1.5099999905,0.1199999973,4.6599998474,0.0099999998,22,5,378,1035,2094
3372868164,4/21/2016,8857,6.0700001717,6.0700001717,0.0,1.1499999762,0.2599999905,4.6399998665,0.0099999998,18,9,376,1037,2124
3372868164,4/27/2016,7904,5.4200000763,5.4200000763,0.0,1.5800000429,0.6299999952,3.1900000572,0.0099999998,24,13,346,1057,2095
3372868164,4/29/2016,9135,6.2300000191,6.2300000191,0.0,0.0,0.0,6.2199997902,0.0099999998,0,0,402,1038,2044
3372868164,5/1/2016,3077,2.0999999046,2.0999999046,0.0,0.0,0.0,2.0899999142,0.0,0,0,172,842,1237
3977333714,4/24/2016,14112,10.0,10.0,0.0,3.2699999809,4.5599999428,2.1700000763,0.0,30,95,129,660,1655
3977333714,4/27/2016,7193,5.0399999619,5.0399999619,0.0,0.0,0.4199999869,4.6199998856,0.0,0,10,176,714,1377
3977333714,5/2/2016,16520,11.0500001907,11.0500001907,0.0,1.5399999619,6.4800000191,3.0199999809,0.0,24,143,176,713,1760
3977333714,5/3/2016,14335,9.5900001526,9.5900001526,0.0,3.3199999332,1.7400000095,4.5300002098,0.0,47,41,258,594,1710
3977333714,5/10/2016,13072,8.779999733,8.779999733,0.0,0.0700000003,5.4000000954,3.3099999428,0.0,1,115,196,676,1630
4020332650,4/15/2016,1882,1.3500000238,1.3500000238,0.0,0.2099999934,0.3600000143,0.7699999809,0.0,36,18,87,1299,2951
4020332650,4/18/2016,62,0.0399999991,0.0399999991,0.0,0.0,0.0,0.0399999991,0.0,0,0,2,1438,1995
4020332650,4/27/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980
4020332650,4/30/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980
4020332650,5/1/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980
4020332650,5/5/2016,11728,8.4300003052,8.4300003052,0.0,2.6199998856,1.6799999475,4.0399999619,0.0700000003,38,42,196,916,3429
4020332650,5/6/2016,4369,3.1300001144,3.1300001144,0.0,0.0,0.0,3.0999999046,0.0099999998,0,0,177,855,2704
4020332650,5/10/2016,5546,3.9800000191,3.9800000191,0.0,0.0,0.0,3.8699998856,0.0399999991,0,0,206,774,2926
4020332650,5/12/2016,590,0.4199999869,0.4199999869,0.0,0.0,0.0,0.4099999964,0.0,0,0,21,721,1120
4319703577,4/28/2016,10817,7.2800002098,7.2800002098,0.0,1.0099999905,0.3300000131,5.9400000572,0.0,13,8,359,552,2367
4319703577,5/4/2016,10429,7.0199999809,7.0199999809,0.0,0.5899999738,0.5799999833,5.8499999046,0.0,8,13,313,1106,2282
4319703577,5/7/2016,7937,5.3299999237,5.3299999237,0.0,0.1899999976,1.0499999523,4.0799999237,0.0,3,28,279,586,2158
4388161847,4/13/2016,10993,8.4499998093,8.4499998093,0.0,0.0599999987,0.6299999952,3.8800001144,0.0,1,14,150,1275,3092
4388161847,4/15/2016,8758,6.7300000191,6.7300000191,0.0,0.0,0.0,6.7300000191,0.0,0,0,299,837,3066
4388161847,4/20/2016,10553,8.1199998856,8.1199998856,0.0,1.1000000238,1.7200000286,5.2899999619,0.0,19,42,228,696,3083
4388161847,5/2/2016,10096,8.3999996185,8.3999996185,0.0,3.7699999809,0.0799999982,4.5500001907,0.0,33,4,204,935,3147
4388161847,5/3/2016,12727,9.7899999619,9.7899999619,0.0,1.1299999952,0.7799999714,7.8800001144,0.0,18,18,306,984,3290
4388161847,5/5/2016,9603,7.3800001144,7.3800001144,0.0,0.6299999952,1.6699999571,5.0900001526,0.0,12,39,199,896,2899
4445114986,5/6/2016,4514,3.0299999714,3.0299999714,0.0,0.0,0.0,3.0299999714,0.0,0,0,229,809,2211
4445114986,5/11/2016,9105,6.1100001335,6.1100001335,0.0,2.25,1.0,2.8599998951,0.0,34,22,232,622,2499
4558609924,4/17/2016,9634,6.4000000954,6.4000000954,0.0,0.5500000119,1.1399999857,4.7100000381,0.0,7,19,304,1110,2117
4558609924,5/3/2016,5267,3.4800000191,3.4800000191,0.0,0.6000000238,0.2800000012,2.5999999046,0.0,21,10,237,1172,1953
4558609924,5/5/2016,10611,7.0100002289,7.0100002289,0.0,1.0099999905,0.5,5.5100002289,0.0,14,8,370,1048,2262
4558609924,5/7/2016,8237,5.4400000572,5.4400000572,0.0,1.6100000143,1.0,2.8299999237,0.0,23,16,233,1116,1973
4702921684,4/19/2016,6708,5.4400000572,5.4400000572,0.0,0.8799999952,0.3700000048,4.1900000572,0.0,10,8,179,757,2812
4702921684,5/8/2016,12857,10.4300003052,10.4300003052,0.0,0.6800000072,6.2100000381,3.5399999619,0.0,9,125,192,1019,3287
5553957443,4/14/2016,17022,11.1199998856,11.1199998856,0.0,4.0,2.4500000477,4.6700000763,0.0,61,41,256,693,2324
5553957443,4/25/2016,10946,7.1900000572,7.1900000572,0.0,2.9300000668,0.5699999928,3.6900000572,0.0,51,11,201,732,2033
5577150313,4/14/2016,8596,6.4200000763,6.4200000763,0.0,3.3299999237,0.3100000024,2.7799999714,0.0,118,30,176,662,4022
5577150313,4/16/2016,14269,10.6599998474,10.6599998474,0.0,6.6399998665,1.2799999714,2.7300000191,0.0,184,56,158,472,4274
5577150313,4/17/2016,12231,9.1400003433,9.1400003433,0.0,5.9800000191,0.8299999833,2.3199999332,0.0,200,37,159,525,4552
5577150313,4/18/2016,9893,7.3899998665,7.3899998665,0.0,4.8600001335,0.7200000286,1.8200000525,0.0,114,32,130,623,3625
5577150313,5/7/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1819
6117666160,4/12/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1496
6117666160,4/15/2016,14019,10.5900001526,10.5900001526,0.0,0.0,0.2800000012,10.3000001907,0.0,0,6,513,921,2865
6117666160,4/18/2016,5153,3.9100000858,3.9100000858,0.0,0.0,0.0,3.8900001049,0.0,0,0,241,759,2018
6117666160,4/26/2016,9543,7.2100000381,7.2100000381,0.0,0.0,0.3400000036,6.8699998856,0.0,0,7,352,1077,2450
6290855005,4/26/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060
6290855005,4/29/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2060
6290855005,5/2/2016,6781,5.1300001144,5.1300001144,0.0,0.0,0.0,5.1100001335,0.0199999996,0,0,268,1172,2725
6775888955,4/26/2016,7091,5.2699999809,5.2699999809,1.9595960379,3.4800000191,0.8700000048,0.7300000191,0.0,42,30,47,1321,2584
6775888955,4/29/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,4/30/2016,2503,1.7899999619,1.7899999619,0.0,0.1599999964,0.1599999964,1.4800000191,0.0,3,9,84,1344,2280
6775888955,5/7/2016,1967,1.4099999666,1.4099999666,0.0,0.1299999952,0.2399999946,1.0499999523,0.0,2,5,49,551,1032
6962181067,4/17/2016,10145,6.7100000381,6.7100000381,0.0,0.3300000131,0.6800000072,5.6900000572,0.0,5,13,295,634,2027
6962181067,4/22/2016,10725,7.0900001526,7.0900001526,0.0,1.7699999809,1.5499999523,3.7699999809,0.0,30,33,240,659,2086
6962181067,4/25/2016,13239,9.2700004578,9.0799999237,2.7851750851,3.0199999809,1.6799999475,4.4600000381,0.1000000015,35,31,282,637,2194
6962181067,4/27/2016,10320,6.8200001717,6.8200001717,0.0,0.5500000119,2.0199999809,4.25,0.0,7,38,279,697,2034
7007744171,4/16/2016,4631,3.0999999046,3.0999999046,0.0,0.0,0.0,3.0999999046,0.0,0,0,203,1155,2076
7007744171,4/19/2016,14194,10.4799995422,9.5,4.9421420097,4.4099998474,0.7599999905,5.3099999428,0.0,53,17,304,1066,2812
7007744171,4/24/2016,11085,7.4200000763,7.4200000763,0.0,0.0,0.0,7.4200000763,0.0,0,0,419,1021,2667
7007744171,4/30/2016,3761,2.5199999809,2.5199999809,0.0,0.0,0.0,2.5199999809,0.0,0,0,200,1240,2051
7086361926,4/16/2016,31,0.0099999998,0.0099999998,0.0,0.0,0.0,0.0099999998,0.0,0,0,3,1437,1635
7086361926,4/17/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1629
7086361926,4/23/2016,2817,1.8099999428,1.8099999428,0.0,0.0,0.0,1.7999999523,0.0,0,0,90,1350,1965
7086361926,5/2/2016,10052,6.8099999428,6.8099999428,0.0,3.4800000191,0.6600000262,2.6600000858,0.0,66,26,139,737,2754
7086361926,5/3/2016,10288,6.7600002289,6.7600002289,0.0,2.7400000095,0.8500000238,3.1600000858,0.0,57,36,152,761,2754
8053475328,4/22/2016,10520,8.2899999619,8.2899999619,0.0,6.2600002289,0.150000006,1.8799999952,0.0,60,3,117,1260,2655
8053475328,4/28/2016,15447,12.3999996185,12.3999996185,0.0,9.6700000763,0.3899999857,2.3499999046,0.0,90,9,153,1188,3062
8053475328,5/6/2016,13953,11.0,11.0,0.0,9.1000003815,0.6899999976,1.2100000381,0.0,90,15,90,1245,2859
8253242879,4/27/2016,10232,8.1800003052,8.1800003052,0.0,6.2399997711,0.2300000042,1.7000000477,0.0,45,5,104,1286,2008
8253242879,4/30/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0
8378563200,4/13/2016,12386,9.8199996948,9.8199996948,2.0921471119,4.9600000381,0.6499999762,4.2100000381,0.0,116,14,169,680,4079
8378563200,4/20/2016,9388,7.4400000572,7.4400000572,2.0921471119,2.2300000191,0.4399999976,4.7800002098,0.0,82,8,169,763,3787
8378563200,5/5/2016,8567,6.7899999619,6.7899999619,2.2530810833,0.8899999857,0.1599999964,5.7399997711,0.0,66,3,214,764,3783
8378563200,5/8/2016,2943,2.3299999237,2.3299999237,0.0,0.0,0.0,2.3299999237,0.0,0,0,139,621,2685
8792009665,4/23/2016,5245,3.3599998951,3.3599998951,0.0,0.1599999964,0.4399999976,2.75,0.0,8,45,232,795,2748
8792009665,5/5/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1688
8877689391,4/12/2016,23186,20.3999996185,20.3999996185,0.0,12.220000267,0.3400000036,7.8200001717,0.0,85,7,312,1036,3921
8877689391,4/29/2016,9733,7.3899998665,7.3899998665,0.0,1.3799999952,0.1700000018,5.7899999619,0.0,18,5,210,1207,2698
4702921684,4/14/2016,7860,6.3699998856,6.3699998856,0.0,0.0,0.0,6.3699998856,0.0,0,0,271,772,2984
4702921684,4/21/2016,6530,5.3000001907,5.3000001907,0.0,0.3100000024,2.0499999523,2.9400000572,0.0,4,41,144,901,2729
4702921684,4/22/2016,1664,1.3500000238,1.3500000238,0.0,0.0,0.0,1.3500000238,0.0,0,0,72,1341,2241
5553957443,4/29/2016,12764,8.3299999237,8.3299999237,0.0,2.7899999619,0.6399999857,4.9099998474,0.0,46,15,270,709,2169
5553957443,5/5/2016,14331,9.5100002289,9.5100002289,0.0,3.4300000668,1.6599999666,4.4299998283,0.0,44,29,241,692,2156
5577150313,5/3/2016,11045,8.25,8.25,0.0,4.5199999809,0.150000006,3.5699999332,0.0,97,8,212,580,3795
5577150313,5/10/2016,8869,6.6500000954,6.6500000954,0.0,2.5599999428,0.75,3.3499999046,0.0,104,37,194,639,3841
5577150313,5/11/2016,4038,3.0399999619,3.0399999619,0.0,1.8300000429,0.3000000119,0.8899999857,0.0,45,15,63,257,1665
6117666160,4/21/2016,19542,15.0100002289,15.0100002289,0.0,0.9800000191,0.400000006,5.6199998856,0.0,11,19,294,579,4900
6117666160,4/29/2016,9592,7.2399997711,7.2399997711,0.0,0.0,0.0,7.2399997711,0.0,0,0,461,479,2560
6117666160,5/8/2016,7328,5.5300002098,5.5300002098,0.0,0.0,0.0,5.5300002098,0.0,0,0,318,517,2250
6290855005,4/17/2016,7851,5.9400000572,5.9400000572,0.0,1.1399999857,0.7900000215,4.0,0.0,31,12,225,1172,3171
6290855005,4/19/2016,7142,5.4000000954,5.4000000954,0.0,0.0,0.0,5.3899998665,0.0099999998,0,0,321,1119,2839
6290855005,4/23/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,0,0,1407,2664
6290855005,4/24/2016,5896,4.4600000381,4.4600000381,0.0,0.0,0.0,4.4600000381,0.0,0,0,258,1182,2703
6290855005,5/5/2016,6339,4.7899999619,4.7899999619,0.0,0.0,0.0,4.7899999619,0.0,0,0,239,1201,2682
6775888955,4/13/2016,4053,2.9100000858,2.9100000858,0.0,1.1100000143,0.5799999833,1.2200000286,0.0,17,18,85,1053,2400
6962181067,4/18/2016,11404,7.5399999619,7.5399999619,0.0,0.8299999833,2.3900001049,4.3200001717,0.0,13,42,238,689,2039
6962181067,5/5/2016,10524,6.9600000381,6.9600000381,0.0,0.9900000095,1.1599999666,4.8099999428,0.0,14,22,305,591,2066
7007744171,4/29/2016,20067,14.3000001907,13.4200000763,4.9111461639,4.3099999428,2.0499999523,7.9499998093,0.0,55,42,382,961,3180
7007744171,5/3/2016,14510,10.8699998856,9.7100000381,4.9123678207,4.4800000191,1.0199999809,5.3600001335,0.0,58,31,330,1021,2976
7007744171,5/4/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1557
7086361926,4/15/2016,8585,5.6700000763,5.6700000763,0.0,2.0399999619,1.1100000143,2.5299999714,0.0,30,21,139,864,2395
7086361926,4/24/2016,3520,2.1600000858,2.1600000858,0.0,0.0,0.0,2.1500000954,0.0,0,0,125,566,2049
7086361926,4/28/2016,11584,7.8000001907,7.8000001907,0.0,2.7899999619,1.6399999857,3.3599998951,0.0,54,48,161,810,2862
7086361926,5/10/2016,14433,10.7899999619,10.7899999619,0.0,7.1100001335,1.2000000477,2.4500000477,0.0,72,23,106,1182,2800
7086361926,5/12/2016,3789,2.5599999428,2.5599999428,0.0,0.3799999952,0.2700000107,1.8899999857,0.0,5,4,58,343,1199
8053475328,4/19/2016,15929,12.4799995422,12.4799995422,0.0,9.220000267,0.3100000024,2.9500000477,0.0,90,7,191,1152,3114
8053475328,4/26/2016,12685,9.6199998856,9.6199998856,0.0,6.3099999428,0.200000003,3.0999999046,0.0,68,5,185,1182,2846
8053475328,4/27/2016,12422,9.8199996948,9.8199996948,0.0,6.4600000381,0.4300000072,2.9300000668,0.0,60,10,183,1187,2852
8253242879,4/12/2016,9033,7.1599998474,7.1599998474,0.0,5.4299998283,0.1400000006,1.5900000334,0.0,40,2,154,1244,2044
8253242879,4/16/2016,9256,6.1399998665,6.1399998665,0.0,0.4300000072,3.2699999809,2.4500000477,0.0,6,51,115,1268,1880
8253242879,4/23/2016,9282,6.2600002289,6.2600002289,0.0,2.0899999142,1.0399999619,3.1300001144,0.0,30,26,191,1193,2132
8378563200,4/17/2016,2132,1.6900000572,1.6900000572,0.0,0.0,0.0,1.6900000572,0.0,0,0,93,599,2572
8378563200,4/26/2016,16208,12.8500003815,12.8500003815,0.0,7.5100002289,0.9200000167,4.4200000763,0.0,90,18,161,593,3763
8378563200,5/6/2016,7045,5.5900001526,5.5900001526,2.0921471119,1.5499999523,0.25,3.7799999714,0.0,74,5,166,831,3644
8378563200,5/12/2016,4561,3.6199998856,3.6199998856,0.0,0.6499999762,0.2700000107,2.6900000572,0.0,8,6,102,433,1976
8583815059,4/16/2016,5319,4.1500000954,4.1500000954,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2693
8583815059,4/20/2016,5273,4.1100001335,4.1100001335,0.0,0.0,1.0399999619,3.0699999332,0.0,0,27,167,1246,2647
8583815059,5/10/2016,8240,6.4299998283,6.4299998283,0.0,0.6899999976,2.0099999905,3.7200000286,0.0,9,43,162,1226,2846
8583815059,5/11/2016,8701,6.7899999619,6.7899999619,0.0,0.3700000048,3.2400000095,3.1700000763,0.0,5,71,177,1106,2804
8583815059,5/12/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,0
8792009665,4/15/2016,2483,1.5900000334,1.5900000334,0.0,0.0,0.0,1.5900000334,0.0,0,0,126,937,2009
8792009665,4/21/2016,144,0.0900000036,0.0900000036,0.0,0.0,0.0,0.0900000036,0.0,0,0,9,1431,1720
8877689391,4/22/2016,18258,16.3099994659,16.3099994659,0.0,10.2299995422,0.0299999993,5.9699997902,0.0500000007,61,2,236,1141,3427
8877689391,4/23/2016,11200,7.4299998283,7.4299998283,0.0,0.0,0.0,7.4000000954,0.0099999998,102,6,300,1032,3891
8877689391,5/3/2016,10818,8.2100000381,8.2100000381,0.0,1.3899999857,0.1000000015,6.6700000763,0.0099999998,19,3,229,1189,2817
8877689391,5/7/2016,12332,8.1300001144,8.1300001144,0.0,0.0799999982,0.9599999785,6.9899997711,0.0,105,28,271,1036,4142
8877689391,5/8/2016,10686,8.1099996567,8.1099996567,0.0,1.0800000429,0.200000003,6.8000001907,0.0,17,4,245,1174,2847
8877689391,5/10/2016,10733,8.1499996185,8.1499996185,0.0,1.3500000238,0.4600000083,6.2800002098,0.0,18,11,224,1187,2832
4702921684,4/15/2016,6506,5.2800002098,5.2800002098,0.0,0.0700000003,0.4199999869,4.7899999619,0.0,1,8,256,944,2896
4702921684,4/17/2016,12692,10.2899999619,10.2899999619,0.0,0.9599999785,3.4600000381,5.8800001144,0.0,12,66,302,437,3394
4702921684,4/26/2016,6108,4.9499998093,4.9499998093,0.0,0.0700000003,0.349999994,4.5399999619,0.0,1,8,216,765,2784
4702921684,4/27/2016,7047,5.7199997902,5.7199997902,0.0,0.0900000036,0.8000000119,4.7800002098,0.0,1,16,238,733,2908
4702921684,5/4/2016,8161,6.6199998856,6.6199998856,0.0,0.3400000036,0.7300000191,5.5399999619,0.0,4,15,251,757,3004
4702921684,5/7/2016,14370,11.6499996185,11.6499996185,0.0,0.3700000048,2.3099999428,8.970000267,0.0,5,46,439,577,3683
4702921684,5/9/2016,8232,6.6799998283,6.6799998283,0.0,0.0,0.5699999928,6.0999999046,0.0,0,12,253,746,2990
4702921684,5/11/2016,9810,7.9600000381,7.9600000381,0.0,0.7799999714,2.1600000858,4.9800000191,0.0,10,41,235,784,3069
5553957443,4/12/2016,11596,7.5700001717,7.5700001717,0.0,1.3700000048,0.7900000215,5.4099998474,0.0,19,13,277,767,2026
5553957443,4/27/2016,10538,6.8800001144,6.8800001144,0.0,1.1399999857,1.0,4.7399997711,0.0,16,16,206,745,1922
5553957443,5/4/2016,4249,2.7699999809,2.7699999809,0.0,0.0,0.0,2.7699999809,0.0,0,0,224,651,1698
5553957443,5/9/2016,11611,7.5799999237,7.5799999237,0.0,2.1300001144,0.8899999857,4.5599999428,0.0,59,22,251,667,2272
5577150313,4/23/2016,7638,5.7100000381,5.7100000381,0.0,1.2100000381,0.3600000143,4.1399998665,0.0,24,24,223,627,3152
5577150313,4/24/2016,15764,11.779999733,11.779999733,0.0,7.6500000954,2.1500000954,1.9800000191,0.0,210,65,141,425,4392
5577150313,4/27/2016,6805,5.1399998665,5.1399998665,0.0,1.8099999428,0.400000006,2.9300000668,0.0,63,16,190,773,3294
5577150313,4/30/2016,12363,9.2399997711,9.2399997711,0.0,5.8299999237,0.7900000215,2.6099998951,0.0,207,45,163,621,4501
5577150313,5/6/2016,4950,3.7000000477,3.7000000477,0.0,1.9299999475,0.3199999928,1.4500000477,0.0,41,16,79,1304,2643
5577150313,5/8/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1819
6117666160,4/27/2016,9411,7.1100001335,7.1100001335,0.0,0.0,0.0,7.1100001335,0.0,0,0,458,417,2576
6290855005,4/16/2016,8301,6.2800002098,6.2800002098,0.0,0.0,0.0,6.2699999809,0.0099999998,0,0,258,1182,2783
6290855005,4/22/2016,6238,4.7199997902,4.7199997902,0.0,0.0,0.0,4.7199997902,0.0,0,0,302,1138,2796
6290855005,5/8/2016,7706,5.8299999237,5.8299999237,0.0,0.0,0.0,5.8200001717,0.0,0,0,251,1189,2712
6775888955,4/18/2016,8294,5.9499998093,5.9499998093,0.0,2.0,0.7699999809,3.1700000763,0.0,30,31,146,1233,2798
6775888955,4/21/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6775888955,5/2/2016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1841
6962181067,4/24/2016,5029,3.3199999332,3.3199999332,0.0,0.0,0.0,3.3199999332,0.0,0,0,199,720,1705
6962181067,4/29/2016,10762,7.1100001335,7.1100001335,0.0,0.8199999928,0.4799999893,5.8099999428,0.0,12,15,369,645,2254
6962181067,5/9/2016,12342,8.720000267,8.6800003052,3.1678218842,3.9000000954,1.1799999475,3.6500000954,0.0,43,21,231,607,2105
7007744171,4/28/2016,15128,10.1199998856,10.1199998856,0.0,1.0900000334,0.7699999809,8.2600002289,0.0,16,16,401,1007,2836
7007744171,5/1/2016,5600,3.75,3.75,0.0,0.0,0.0,3.75,0.0,0,0,237,1142,2225
7007744171,5/6/2016,11459,7.6700000763,7.6700000763,0.0,3.0,0.8100000024,3.8599998951,0.0,44,13,247,1136,2553
7086361926,5/8/2016,10677,7.0999999046,7.0999999046,0.0,2.3099999428,1.5299999714,3.25,0.0,32,27,147,695,2534
8053475328,4/13/2016,16433,13.3500003815,13.3500003815,0.0,10.4300003052,0.4699999988,2.4500000477,0.0,95,12,156,1177,3140
